battle_id,winner_username,outcome_label,turns,player1_team_species,player2_team_species
battle-gen9randombattle-1070,RandomPlayer 1,RandomPlayer,23,"['mienshao', 'glaceon', 'mew', 'plusle', 'regidrago', 'flareon']","['diancie', 'furret', 'keldeoresolute', 'sandyshocks', 'dodrio', 'gholdengo']"
battle-gen9randombattle-1071,RuleBasedPlayer 1,RuleBasedPlayer,9,"['ironjugulis', 'zacian', 'kleavor', 'ogerponhearthflame', 'leafeon', 'camerupt']","['regirock', 'groudon', 'jumpluff', 'pawmot', 'kricketune', 'excadrill']"
battle-gen9randombattle-1072,RuleBasedPlayer 1,RuleBasedPlayer,35,"['excadrill', 'giratinaorigin', 'alomomola', 'toxtricity', 'clefable', 'dunsparce']","['trevenant', 'urshifurapidstrike', 'tsareena', 'thundurustherian', 'smeargle', 'glimmora']"
battle-gen9randombattle-1073,RuleBasedPlayer 1,RuleBasedPlayer,14,"['sawsbuck', 'masquerain', 'ceruledge', 'trevenant', 'swanna', 'qwilfishhisui']","['persian', 'blaziken', 'tsareena', 'girafarig', 'oricoriopau', 'vivillonhighplains']"
battle-gen9randombattle-1074,RuleBasedPlayer 1,RuleBasedPlayer,29,"['articuno', 'skuntank', 'latias', 'taurospaldeacombat', 'mewtwo', 'wigglytuff']","['terrakion', 'sandslash', 'qwilfish', 'cloyster', 'excadrill', 'girafarig']"
battle-gen9randombattle-1075,RuleBasedPlayer 1,RuleBasedPlayer,46,"['diancie', 'galvantula', 'brambleghast', 'comfey', 'ampharos', 'scovillain']","['shiftry', 'pawmot', 'reuniclus', 'mismagius', 'politoed', 'ditto']"
battle-gen9randombattle-1076,RuleBasedPlayer 1,RuleBasedPlayer,29,"['hippowdon', 'diancie', 'barraskewda', 'heracross', 'seviper', 'toxtricity']","['overqwil', 'toucannon', 'crabominable', 'dachsbun', 'espeon', 'wugtrio']"
battle-gen9randombattle-1077,RuleBasedPlayer 1,RuleBasedPlayer,27,"['rhydon', 'tropius', 'porygon2', 'weezing', 'golduck', 'wigglytuff']","['ironbundle', 'seviper', 'raichu', 'weezinggalar', 'inteleon', 'tsareena']"
battle-gen9randombattle-1078,RandomPlayer 1,RandomPlayer,56,"['arboliva', 'gengar', 'venusaur', 'drednaw', 'annihilape', 'espeon']","['ampharos', 'gallade', 'magnezone', 'decidueye', 'cetitan', 'dragonite']"
battle-gen9randombattle-1079,RuleBasedPlayer 1,RuleBasedPlayer,22,"['luxray', 'zapdosgalar', 'scyther', 'sandaconda', 'whiscash', 'rotomfrost']","['hawlucha', 'greninja', 'krookodile', 'blaziken', 'gothitelle', 'victreebel']"
battle-gen9randombattle-1080,RuleBasedPlayer 1,RuleBasedPlayer,36,"['bellossom', 'brambleghast', 'zebstrika', 'jolteon', 'azelf', 'rhydon']","['eelektross', 'minun', 'toedscruel', 'annihilape', 'garganacl', 'gothitelle']"
battle-gen9randombattle-1081,RuleBasedPlayer 1,RuleBasedPlayer,27,"['pikachuhoenn', 'fezandipiti', 'ironhands', 'greattusk', 'snorlax', 'groudon']","['raikou', 'lanturn', 'kleavor', 'regigigas', 'muk', 'lurantis']"
battle-gen9randombattle-1082,RuleBasedPlayer 1,RuleBasedPlayer,30,"['gothitelle', 'sudowoodo', 'luxray', 'heracross', 'gengar', 'polteageist']","['dragapult', 'zarude', 'ragingbolt', 'ursaring', 'gengar', 'swalot']"
battle-gen9randombattle-1083,RuleBasedPlayer 1,RuleBasedPlayer,58,"['sceptile', 'oricorio', 'alomomola', 'roaringmoon', 'glimmora', 'incineroar']","['persianalola', 'braviary', 'coalossal', 'kingdra', 'hydrapple', 'galvantula']"
battle-gen9randombattle-1084,RuleBasedPlayer 1,RuleBasedPlayer,33,"['stonjourner', 'primarina', 'cresselia', 'snorlax', 'gallade', 'venomoth']","['misdreavus', 'basculin', 'furret', 'magmortar', 'salazzle', 'ironcrown']"
battle-gen9randombattle-1085,RuleBasedPlayer 1,RuleBasedPlayer,39,"['komala', 'cinccino', 'mimikyu', 'annihilape', 'reuniclus', 'swalot']","['mewtwo', 'ironbundle', 'chandelure', 'excadrill', 'archaludon', 'vespiquen']"
battle-gen9randombattle-1086,RuleBasedPlayer 1,RuleBasedPlayer,17,"['glimmora', 'regieleki', 'crabominable', 'weezing', 'articunogalar', 'swampert']","['ursaring', 'falinks', 'lumineon', 'dragapult', 'noctowl', 'garchomp']"
battle-gen9randombattle-1087,RuleBasedPlayer 1,RuleBasedPlayer,29,"['rayquaza', 'barraskewda', 'articunogalar', 'sceptile', 'hypno', 'hitmontop']","['regieleki', 'mudsdale', 'falinks', 'cobalion', 'florgeswhite', 'bastiodon']"
battle-gen9randombattle-1088,RuleBasedPlayer 1,RuleBasedPlayer,42,"['mismagius', 'sawsbuckwinter', 'virizion', 'sandslash', 'delibird', 'fezandipiti']","['magearnaoriginal', 'chansey', 'corviknight', 'dusknoir', 'electrodehisui', 'skeledirge']"
battle-gen9randombattle-1089,RuleBasedPlayer 1,RuleBasedPlayer,27,"['slowbro', 'chienpao', 'mightyena', 'emboar', 'ribombee', 'terrakion']","['carbink', 'latias', 'rabsca', 'tinglu', 'venusaur', 'infernape']"
battle-gen9randombattle-1090,RuleBasedPlayer 1,RuleBasedPlayer,34,"['darkrai', 'kingdra', 'dachsbun', 'dugtrioalola', 'bombirdier', 'luvdisc']","['wochien', 'goodrahisui', 'breloom', 'scizor', 'milotic', 'squawkabillyyellow']"
battle-gen9randombattle-1091,RuleBasedPlayer 1,RuleBasedPlayer,45,"['pelipper', 'terapagosterastal', 'dialgaorigin', 'furret', 'articunogalar', 'palkia']","['lapras', 'cyclizar', 'emboar', 'registeel', 'thundurustherian', 'veluza']"
battle-gen9randombattle-1092,RuleBasedPlayer 1,RuleBasedPlayer,31,"['toxicroak', 'arceus', 'gholdengo', 'delibird', 'crawdaunt', 'miraidon']","['hariyama', 'urshifu', 'groudon', 'sinistcha', 'garganacl', 'phione']"
battle-gen9randombattle-1093,RuleBasedPlayer 1,RuleBasedPlayer,71,"['cinccino', 'volcanion', 'dudunsparcethreesegment', 'dipplin', 'galvantula', 'tinkaton']","['pincurchin', 'chansey', 'dondozo', 'basculin', 'grumpig', 'ampharos']"
battle-gen9randombattle-1094,RuleBasedPlayer 1,RuleBasedPlayer,46,"['volbeat', 'morpeko', 'appletun', 'munkidori', 'ceruledge', 'cetitan']","['emboar', 'abomasnow', 'wochien', 'comfey', 'moltresgalar', 'golurk']"
battle-gen9randombattle-1095,RuleBasedPlayer 1,RuleBasedPlayer,16,"['miniorviolet', 'perrserker', 'haxorus', 'hatterene', 'eternatus', 'crawdaunt']","['exeggutoralola', 'grumpig', 'dragalge', 'eiscue', 'gardevoir', 'beartic']"
battle-gen9randombattle-1096,RuleBasedPlayer 1,RuleBasedPlayer,44,"['oinkolognef', 'landorustherian', 'mewtwo', 'meowscarada', 'grimmsnarl', 'klefki']","['meloetta', 'avalugg', 'bruxish', 'bombirdier', 'rampardos', 'zoroark']"
battle-gen9randombattle-1097,RuleBasedPlayer 1,RuleBasedPlayer,32,"['gliscor', 'ampharos', 'vigoroth', 'thundurustherian', 'bruxish', 'fluttermane']","['mienshao', 'cramorant', 'armarouge', 'chiyu', 'reuniclus', 'pawmot']"
battle-gen9randombattle-1098,RuleBasedPlayer 1,RuleBasedPlayer,33,"['primarina', 'honchkrow', 'venomoth', 'ironboulder', 'rabsca', 'morpeko']","['ironthorns', 'samurotthisui', 'eiscue', 'grimmsnarl', 'regidrago', 'meowsticf']"
battle-gen9randombattle-1099,RuleBasedPlayer 1,RuleBasedPlayer,39,"['noivern', 'tornadustherian', 'gurdurr', 'ceruledge', 'ampharos', 'kyogre']","['oinkologne', 'skarmory', 'keldeoresolute', 'decidueye', 'greattusk', 'mandibuzz']"
battle-gen9randombattle-1100,RuleBasedPlayer 1,RuleBasedPlayer,55,"['infernape', 'amoonguss', 'girafarig', 'sandslash', 'hydrapple', 'swalot']","['azelf', 'cryogonal', 'duraludon', 'girafarig', 'ribombee', 'eternatus']"
battle-gen9randombattle-1101,RuleBasedPlayer 1,RuleBasedPlayer,24,"['haxorus', 'polteageistantique', 'toxapex', 'weavile', 'hawlucha', 'sinistchamasterpiece']","['toedscruel', 'heatran', 'slowbro', 'cinderace', 'bronzong', 'haxorus']"
battle-gen9randombattle-1102,RandomPlayer 1,RandomPlayer,55,"['thundurustherian', 'avalugghisui', 'eternatus', 'girafarig', 'landorustherian', 'hoopaunbound']","['sandaconda', 'slowkinggalar', 'zarude', 'yanmega', 'meloetta', 'eiscuenoice']"
battle-gen9randombattle-1103,RandomPlayer 1,RandomPlayer,41,"['meloetta', 'medicham', 'skuntank', 'overqwil', 'keldeoresolute', 'flygon']","['rampardos', 'rotom', 'dunsparce', 'palossand', 'azumarill', 'weavile']"
battle-gen9randombattle-1104,RuleBasedPlayer 1,RuleBasedPlayer,35,"['shiftry', 'calyrexshadow', 'koraidon', 'vigoroth', 'raikou', 'magmortar']","['carbink', 'politoed', 'dudunsparcethreesegment', 'inteleon', 'vigoroth', 'cacturne']"
battle-gen9randombattle-1105,RuleBasedPlayer 1,RuleBasedPlayer,27,"['drifblim', 'zebstrika', 'braviaryhisui', 'gholdengo', 'dialgaorigin', 'samurott']","['roaringmoon', 'taurospaldeacombat', 'camerupt', 'serperior', 'clawitzer', 'shiftry']"
battle-gen9randombattle-1106,RuleBasedPlayer 1,RuleBasedPlayer,37,"['archaludon', 'ironboulder', 'venomoth', 'vikavolt', 'lilliganthisui', 'swalot']","['ceruledge', 'urshifu', 'dusknoir', 'raichu', 'vivillonarchipelago', 'cloyster']"
battle-gen9randombattle-1107,RuleBasedPlayer 1,RuleBasedPlayer,35,"['reuniclus', 'shiftry', 'moltresgalar', 'vileplume', 'ironhands', 'typhlosionhisui']","['toxicroak', 'zebstrika', 'vespiquen', 'beartic', 'vigoroth', 'kingdra']"
battle-gen9randombattle-1108,RuleBasedPlayer 1,RuleBasedPlayer,27,"['haxorus', 'ditto', 'talonflame', 'espathra', 'lumineon', 'diancie']","['ironthorns', 'krookodile', 'vespiquen', 'tropius', 'mienshao', 'spiritomb']"
battle-gen9randombattle-1109,RandomPlayer 1,RandomPlayer,71,"['suicune', 'latias', 'carbink', 'delibird', 'lumineon', 'latios']","['gougingfire', 'conkeldurr', 'scovillain', 'furret', 'gogoat', 'copperajah']"
battle-gen9randombattle-1110,RuleBasedPlayer 1,RuleBasedPlayer,45,"['swampert', 'porygonz', 'krookodile', 'furret', 'basculegionf', 'toxicroak']","['grimmsnarl', 'maushold', 'frosmoth', 'dugtrioalola', 'illumise', 'bellibolt']"
battle-gen9randombattle-1111,RuleBasedPlayer 1,RuleBasedPlayer,19,"['ludicolo', 'smeargle', 'greattusk', 'skeledirge', 'slaking', 'vespiquen']","['slowbrogalar', 'golduck', 'probopass', 'chandelure', 'haxorus', 'calyrexshadow']"
battle-gen9randombattle-1112,RuleBasedPlayer 1,RuleBasedPlayer,31,"['excadrill', 'golurk', 'blastoise', 'ditto', 'uxie', 'sunflora']","['venomoth', 'hooh', 'ironhands', 'phione', 'ursaring', 'sunflora']"
battle-gen9randombattle-1113,RuleBasedPlayer 1,RuleBasedPlayer,50,"['gastrodon', 'moltresgalar', 'grimmsnarl', 'ogerponhearthflame', 'flygon', 'spidops']","['darkrai', 'screamtail', 'gurdurr', 'arceusfighting', 'fezandipiti', 'skeledirge']"
battle-gen9randombattle-1114,RandomPlayer 1,RandomPlayer,29,"['electivire', 'zamazenta', 'dunsparce', 'spectrier', 'infernape', 'cetitan']","['klawf', 'deoxysspeed', 'crawdaunt', 'appletun', 'fluttermane', 'rampardos']"
battle-gen9randombattle-1115,RuleBasedPlayer 1,RuleBasedPlayer,29,"['sinistcha', 'lucario', 'cloyster', 'abomasnow', 'mudsdale', 'carbink']","['brutebonnet', 'salamence', 'ironcrown', 'victreebel', 'sylveon', 'terrakion']"
battle-gen9randombattle-1116,RuleBasedPlayer 1,RuleBasedPlayer,21,"['meowscarada', 'deoxysdefense', 'overqwil', 'maushold', 'meowstic', 'ironvaliant']","['eiscuenoice', 'dodrio', 'spectrier', 'tsareena', 'azumarill', 'abomasnow']"
battle-gen9randombattle-1117,RuleBasedPlayer 1,RuleBasedPlayer,28,"['salazzle', 'lunala', 'klefki', 'virizion', 'magmortar', 'arboliva']","['cinccino', 'hitmontop', 'breloom', 'brambleghast', 'darkrai', 'minun']"
battle-gen9randombattle-1118,RuleBasedPlayer 1,RuleBasedPlayer,34,"['gogoat', 'dedenne', 'darkrai', 'barraskewda', 'masquerain', 'meowscarada']","['cobalion', 'diancie', 'eiscuenoice', 'slaking', 'rabsca', 'cramorant']"
battle-gen9randombattle-1119,RuleBasedPlayer 1,RuleBasedPlayer,37,"['miniorviolet', 'bellossom', 'gogoat', 'pawmot', 'regieleki', 'whiscash']","['dragapult', 'seviper', 'spidops', 'gengar', 'hitmonchan', 'indeedee']"
battle-gen9randombattle-1120,RuleBasedPlayer 1,RuleBasedPlayer,36,"['meowstic', 'metagross', 'porygonz', 'rotomfan', 'stonjourner', 'banette']","['virizion', 'salazzle', 'ironhands', 'necrozmaduskmane', 'zarudedada', 'mewtwo']"
battle-gen9randombattle-1121,RuleBasedPlayer 1,RuleBasedPlayer,28,"['rotomfrost', 'spidops', 'quagsire', 'delphox', 'morpeko', 'wugtrio']","['shayminsky', 'dugtrioalola', 'palkiaorigin', 'urshifurapidstrike', 'pikachuworld', 'ambipom']"
battle-gen9randombattle-1122,RandomPlayer 1,RandomPlayer,29,"['dragalge', 'kingambit', 'ariados', 'cinderace', 'kommoo', 'spidops']","['slaking', 'lurantis', 'mimikyu', 'plusle', 'golemalola', 'moltres']"
battle-gen9randombattle-1123,RuleBasedPlayer 1,RuleBasedPlayer,22,"['lokix', 'mamoswine', 'torterra', 'vigoroth', 'hawlucha', 'coalossal']","['slowking', 'tentacruel', 'ribombee', 'hawlucha', 'ursaring', 'rayquaza']"
battle-gen9randombattle-1124,RuleBasedPlayer 1,RuleBasedPlayer,23,"['gastrodoneast', 'carbink', 'glastrier', 'lanturn', 'gallade', 'lurantis']","['inteleon', 'crabominable', 'komala', 'gengar', 'cetitan', 'ironboulder']"
battle-gen9randombattle-1125,RuleBasedPlayer 1,RuleBasedPlayer,26,"['ariados', 'primarina', 'hoopa', 'greninja', 'conkeldurr', 'sandaconda']","['lanturn', 'porygonz', 'kommoo', 'altaria', 'vespiquen', 'froslass']"
battle-gen9randombattle-1126,RuleBasedPlayer 1,RuleBasedPlayer,22,"['terapagos', 'necrozmadawnwings', 'vivillonsandstorm', 'falinks', 'sandaconda', 'hawlucha']","['umbreon', 'ironboulder', 'raikou', 'shiftry', 'scyther', 'hitmonchan']"
battle-gen9randombattle-1127,RuleBasedPlayer 1,RuleBasedPlayer,46,"['masquerain', 'dachsbun', 'ironcrown', 'dugtrio', 'copperajah', 'ninetales']","['alomomola', 'ragingbolt', 'zapdos', 'noivern', 'avalugg', 'urshifu']"
battle-gen9randombattle-1128,RuleBasedPlayer 1,RuleBasedPlayer,21,"['ironjugulis', 'bellibolt', 'blissey', 'ironboulder', 'raikou', 'indeedee']","['azelf', 'lycanrocdusk', 'furret', 'lunala', 'garganacl', 'skeledirge']"
battle-gen9randombattle-1129,RuleBasedPlayer 1,RuleBasedPlayer,31,"['toxtricity', 'slowbro', 'ironjugulis', 'scrafty', 'suicune', 'cetitan']","['vikavolt', 'grafaiai', 'flareon', 'mabosstiff', 'ampharos', 'darkrai']"
battle-gen9randombattle-1130,RuleBasedPlayer 1,RuleBasedPlayer,68,"['clawitzer', 'florgesblue', 'arbok', 'sableye', 'infernape', 'lurantis']","['persianalola', 'lokix', 'masquerain', 'chansey', 'rotomwash', 'rillaboom']"
battle-gen9randombattle-1131,RandomPlayer 1,RandomPlayer,22,"['pikachupartner', 'garganacl', 'victreebel', 'empoleon', 'gyarados', 'salamence']","['veluza', 'reshiram', 'ironbundle', 'heatran', 'zaciancrowned', 'slaking']"
battle-gen9randombattle-1132,RuleBasedPlayer 1,RuleBasedPlayer,59,"['hitmonlee', 'kingdra', 'passimian', 'oinkolognef', 'toedscruel', 'slaking']","['espeon', 'cinccino', 'ariados', 'dachsbun', 'breloom', 'calyrexshadow']"
battle-gen9randombattle-1133,RuleBasedPlayer 1,RuleBasedPlayer,17,"['hippowdon', 'minun', 'jirachi', 'garganacl', 'hitmonchan', 'basculin']","['delphox', 'kyogre', 'kommoo', 'zekrom', 'greninja', 'mausholdfour']"
battle-gen9randombattle-1134,RuleBasedPlayer 1,RuleBasedPlayer,26,"['toxtricity', 'bellibolt', 'tinglu', 'incineroar', 'meganium', 'lilligant']","['vigoroth', 'lugia', 'gogoat', 'ursaring', 'ironleaves', 'urshifurapidstrike']"
battle-gen9randombattle-1135,RuleBasedPlayer 1,RuleBasedPlayer,30,"['scovillain', 'mimikyu', 'hooh', 'snorlax', 'ribombee', 'rotom']","['ninetales', 'froslass', 'rhydon', 'solgaleo', 'malamar', 'noivern']"
battle-gen9randombattle-1136,RuleBasedPlayer 1,RuleBasedPlayer,31,"['decidueye', 'arceuspoison', 'gengar', 'wochien', 'dondozo', 'oricoriopau']","['flygon', 'emboar', 'sableye', 'oricoriosensu', 'bruxish', 'crawdaunt']"
battle-gen9randombattle-1137,RuleBasedPlayer 1,RuleBasedPlayer,35,"['thundurustherian', 'garganacl', 'froslass', 'mightyena', 'amoonguss', 'honchkrow']","['metagross', 'ironvaliant', 'meganium', 'zamazenta', 'lycanrocmidnight', 'mightyena']"
battle-gen9randombattle-1138,RuleBasedPlayer 1,RuleBasedPlayer,24,"['bombirdier', 'chimecho', 'gengar', 'sandslashalola', 'necrozmadawnwings', 'orthworm']","['talonflame', 'azelf', 'alcremiesaltedcream', 'gurdurr', 'spectrier', 'electivire']"
battle-gen9randombattle-1139,RuleBasedPlayer 1,RuleBasedPlayer,16,"['sandaconda', 'kyuremblack', 'blissey', 'lurantis', 'phione', 'gothitelle']","['regieleki', 'toxicroak', 'deoxysdefense', 'cacturne', 'revavroom', 'tornadus']"
battle-gen9randombattle-1140,RuleBasedPlayer 1,RuleBasedPlayer,35,"['luxray', 'victreebel', 'terapagosstellar', 'kyogre', 'keldeoresolute', 'haxorus']","['porygon2', 'alomomola', 'illumise', 'tropius', 'samurotthisui', 'solgaleo']"
battle-gen9randombattle-1141,RuleBasedPlayer 1,RuleBasedPlayer,48,"['skuntank', 'gurdurr', 'sawsbucksummer', 'ditto', 'azumarill', 'flamigo']","['bastiodon', 'lunala', 'volbeat', 'delibird', 'spiritomb', 'florgesyellow']"
battle-gen9randombattle-1142,RuleBasedPlayer 1,RuleBasedPlayer,30,"['banette', 'houndoom', 'eiscue', 'kyurem', 'glimmora', 'pikachuoriginal']","['slaking', 'magearna', 'mightyena', 'cramorant', 'serperior', 'mimikyubusted']"
battle-gen9randombattle-1143,RuleBasedPlayer 1,RuleBasedPlayer,31,"['swanna', 'klawf', 'jirachi', 'shayminsky', 'hitmonchan', 'slitherwing']","['beartic', 'slowkinggalar', 'conkeldurr', 'hydreigon', 'magnezone', 'sandaconda']"
battle-gen9randombattle-1144,RuleBasedPlayer 1,RuleBasedPlayer,43,"['greedent', 'heracross', 'toxapex', 'magearnaoriginal', 'baxcalibur', 'probopass']","['luxray', 'venusaur', 'wugtrio', 'krookodile', 'dugtrio', 'regigigas']"
battle-gen9randombattle-1145,RuleBasedPlayer 1,RuleBasedPlayer,30,"['lanturn', 'hippowdon', 'ditto', 'eiscue', 'swanna', 'grafaiai']","['galvantula', 'cinccino', 'calyrexshadow', 'reuniclus', 'magcargo', 'ogerponcornerstone']"
battle-gen9randombattle-1146,RuleBasedPlayer 1,RuleBasedPlayer,26,"['fezandipiti', 'delphox', 'lugia', 'probopass', 'swampert', 'slaking']","['conkeldurr', 'tatsugiri', 'araquanid', 'ironcrown', 'drifblim', 'altaria']"
battle-gen9randombattle-1147,RuleBasedPlayer 1,RuleBasedPlayer,23,"['zarude', 'inteleon', 'spiritomb', 'groudon', 'froslass', 'ragingbolt']","['scizor', 'weavile', 'scovillain', 'minun', 'toxtricity', 'gogoat']"
battle-gen9randombattle-1148,RuleBasedPlayer 1,RuleBasedPlayer,21,"['squawkabilly', 'gurdurr', 'goodra', 'mewtwo', 'froslass', 'glalie']","['spidops', 'rhydon', 'lucario', 'manaphy', 'azelf', 'muk']"
battle-gen9randombattle-1149,RuleBasedPlayer 1,RuleBasedPlayer,35,"['misdreavus', 'ninetalesalola', 'luvdisc', 'gurdurr', 'hawlucha', 'giratinaorigin']","['spectrier', 'amoonguss', 'ironvaliant', 'roaringmoon', 'pikachu', 'garganacl']"
battle-gen9randombattle-1150,RuleBasedPlayer 1,RuleBasedPlayer,37,"['gothitelle', 'conkeldurr', 'kingambit', 'duraludon', 'grumpig', 'hydrapple']","['dewgong', 'tornadustherian', 'kyogre', 'registeel', 'piloswine', 'noivern']"
battle-gen9randombattle-1151,RandomPlayer 1,RandomPlayer,59,"['brutebonnet', 'kingdra', 'phione', 'latios', 'granbull', 'lycanrocdusk']","['mudsdale', 'raichualola', 'sinistcha', 'conkeldurr', 'zamazenta', 'skarmory']"
battle-gen9randombattle-1152,RuleBasedPlayer 1,RuleBasedPlayer,26,"['mandibuzz', 'cacturne', 'medicham', 'armarouge', 'cetitan', 'arboliva']","['shayminsky', 'perrserker', 'walkingwake', 'lunala', 'zamazenta', 'charizard']"
battle-gen9randombattle-1153,RuleBasedPlayer 1,RuleBasedPlayer,26,"['brutebonnet', 'gogoat', 'minun', 'falinks', 'volcanion', 'barraskewda']","['drednaw', 'krookodile', 'tropius', 'solgaleo', 'mew', 'bellibolt']"
battle-gen9randombattle-1154,RandomPlayer 1,RandomPlayer,51,"['probopass', 'meganium', 'komala', 'gardevoir', 'lokix', 'mew']","['rhydon', 'sunflora', 'gumshoos', 'minun', 'exeggutoralola', 'slowbrogalar']"
battle-gen9randombattle-1155,RuleBasedPlayer 1,RuleBasedPlayer,16,"['volcanion', 'baxcalibur', 'persianalola', 'lycanrocdusk', 'raichu', 'comfey']","['rhydon', 'ironjugulis', 'darkrai', 'hawlucha', 'grumpig', 'spectrier']"
battle-gen9randombattle-1156,RandomPlayer 1,RandomPlayer,39,"['trevenant', 'grimmsnarl', 'comfey', 'lapras', 'magnezone', 'torterra']","['suicune', 'swanna', 'glalie', 'miraidon', 'salazzle', 'luxray']"
battle-gen9randombattle-1157,RandomPlayer 1,RandomPlayer,32,"['chienpao', 'blastoise', 'gougingfire', 'sableye', 'mienshao', 'spidops']","['gumshoos', 'baxcalibur', 'rayquaza', 'gengar', 'lunala', 'regieleki']"
battle-gen9randombattle-1158,RuleBasedPlayer 1,RuleBasedPlayer,30,"['hippowdon', 'forretress', 'mew', 'baxcalibur', 'mabosstiff', 'lokix']","['minun', 'meowsticf', 'mabosstiff', 'fluttermane', 'regieleki', 'greedent']"
battle-gen9randombattle-1159,RuleBasedPlayer 1,RuleBasedPlayer,43,"['empoleon', 'inteleon', 'swalot', 'torterra', 'forretress', 'sandaconda']","['charizard', 'zapdos', 'palkia', 'meowstic', 'scrafty', 'dachsbun']"
battle-gen9randombattle-1160,RuleBasedPlayer 1,RuleBasedPlayer,47,"['miraidon', 'tentacruel', 'farigiraf', 'indeedeef', 'inteleon', 'dipplin']","['dedenne', 'landorus', 'gumshoos', 'hypno', 'hitmonchan', 'latios']"
battle-gen9randombattle-1161,RuleBasedPlayer 1,RuleBasedPlayer,40,"['umbreon', 'bellossom', 'magmortar', 'rotomfrost', 'uxie', 'poliwrath']","['mightyena', 'swampert', 'ribombee', 'leafeon', 'flareon', 'yanmega']"
battle-gen9randombattle-1162,RuleBasedPlayer 1,RuleBasedPlayer,37,"['raichualola', 'sandaconda', 'gholdengo', 'kingdra', 'inteleon', 'probopass']","['piloswine', 'infernape', 'basculegionf', 'wyrdeer', 'reshiram', 'persian']"
battle-gen9randombattle-1163,RuleBasedPlayer 1,RuleBasedPlayer,25,"['basculegion', 'alomomola', 'torterra', 'heatran', 'grumpig', 'emboar']","['barraskewda', 'blaziken', 'porygon2', 'breloom', 'mamoswine', 'regirock']"
battle-gen9randombattle-1164,RuleBasedPlayer 1,RuleBasedPlayer,26,"['kyogre', 'dusknoir', 'deoxys', 'persian', 'heracross', 'mewtwo']","['rhyperior', 'grafaiai', 'ambipom', 'zapdos', 'bombirdier', 'dewgong']"
battle-gen9randombattle-1165,RandomPlayer 1,RandomPlayer,29,"['barraskewda', 'gholdengo', 'flapple', 'slowbro', 'slitherwing', 'seviper']","['arceuspoison', 'meowsticf', 'rhydon', 'rillaboom', 'seviper', 'ditto']"
battle-gen9randombattle-1166,RandomPlayer 1,RandomPlayer,66,"['furret', 'falinks', 'fluttermane', 'coalossal', 'krookodile', 'thundurus']","['spiritomb', 'quagsire', 'meganium', 'gliscor', 'toxicroak', 'sunflora']"
battle-gen9randombattle-1167,RuleBasedPlayer 1,RuleBasedPlayer,38,"['pincurchin', 'persianalola', 'gengar', 'palafinhero', 'mismagius', 'krookodile']","['skarmory', 'tatsugiri', 'quagsire', 'porygon2', 'arceuspoison', 'volcarona']"
battle-gen9randombattle-1168,RuleBasedPlayer 1,RuleBasedPlayer,37,"['mewtwo', 'electivire', 'lugia', 'meganium', 'magearnaoriginal', 'hitmonchan']","['glaceon', 'appletun', 'registeel', 'tornadustherian', 'grafaiai', 'bruxish']"
battle-gen9randombattle-1169,RuleBasedPlayer 1,RuleBasedPlayer,30,"['dewgong', 'ursalunabloodmoon', 'zarudedada', 'vivillonocean', 'gallade', 'glimmora']","['tinkaton', 'venusaur', 'garchomp', 'cetitan', 'stonjourner', 'kilowattrel']"
battle-gen9randombattle-1170,RuleBasedPlayer 1,RuleBasedPlayer,64,"['arceusrock', 'arcaninehisui', 'cresselia', 'vaporeon', 'azelf', 'copperajah']","['dipplin', 'drednaw', 'zapdosgalar', 'ironjugulis', 'arbok', 'raikou']"
battle-gen9randombattle-1171,RuleBasedPlayer 1,RuleBasedPlayer,77,"['mienshao', 'sunflora', 'greattusk', 'toxapex', 'azumarill', 'bellibolt']","['raikou', 'masquerain', 'roaringmoon', 'vaporeon', 'glaceon', 'altaria']"
battle-gen9randombattle-1172,RuleBasedPlayer 1,RuleBasedPlayer,25,"['volbeat', 'zebstrika', 'regice', 'stonjourner', 'glastrier', 'zapdosgalar']","['incineroar', 'lumineon', 'barraskewda', 'zebstrika', 'pawmot', 'sinistchamasterpiece']"
battle-gen9randombattle-1173,RuleBasedPlayer 1,RuleBasedPlayer,31,"['leavanny', 'dusknoir', 'eiscue', 'uxie', 'rotomwash', 'mudsdale']","['comfey', 'sandslash', 'palafin', 'dewgong', 'excadrill', 'pyroar']"
battle-gen9randombattle-1174,RuleBasedPlayer 1,RuleBasedPlayer,30,"['gliscor', 'terrakion', 'golurk', 'cetitan', 'azumarill', 'zekrom']","['latios', 'frosmoth', 'tyranitar', 'calyrexshadow', 'glimmora', 'hydreigon']"
battle-gen9randombattle-1175,RuleBasedPlayer 1,RuleBasedPlayer,26,"['oranguru', 'bellibolt', 'munkidori', 'palossand', 'volbeat', 'toxicroak']","['eternatus', 'jolteon', 'dragapult', 'mamoswine', 'meganium', 'dedenne']"
battle-gen9randombattle-1176,RuleBasedPlayer 1,RuleBasedPlayer,22,"['froslass', 'urshifu', 'azelf', 'rhydon', 'chimecho', 'whimsicott']","['thundurustherian', 'abomasnow', 'greattusk', 'suicune', 'deoxysdefense', 'koraidon']"
battle-gen9randombattle-1177,RuleBasedPlayer 1,RuleBasedPlayer,45,"['zekrom', 'eiscue', 'charizard', 'cinccino', 'thundurustherian', 'dondozo']","['fluttermane', 'brutebonnet', 'manaphy', 'sylveon', 'cryogonal', 'dipplin']"
